Date,Rainfall_mm,Humidity_pct,Temperature_C,Soil_Moisture,Wind_Speed_ms,Atmospheric_Pressure_kPa,Rainfall_3day,Flood_Risk_Index
2015-09-07,4.39,80.53,25.36,0.69,4.03,99.96,17.37999999999999,27.83
2015-09-08,2.02,80.92,25.98,0.69,3.53,99.81,12.63999999999999,28.24
2015-09-09,2.14,86.01,26.3,0.68,4.59,99.79,8.54999999999999,30.07
2015-09-10,8.07,87.43,26.37,0.68,4.6,99.78,12.22999999999999,31.34
2015-09-11,15.98,86.87,26.23,0.69,4.51,99.77,26.18999999999999,33.75
2015-09-12,4.36,87.42,26.43,0.7,4.51,99.71,28.40999999999999,35.26
2015-09-13,2.67,86.61,26.51,0.7,5.18,99.78,23.00999999999999,33.84
2015-09-14,3.79,87.43,26.69,0.7,5.82,99.74,10.81999999999999,32.96
2015-09-15,10.12,87.11,26.74,0.7,6.45,99.65,16.579999999999988,34.82
2015-09-16,7.7,85.43,27.1,0.7,7.42,99.48,21.60999999999999,36.85
2015-09-17,6.7,86.25,27.19,0.7,6.39,99.43,24.51999999999999,37.52
2015-09-18,6.86,87.53,26.05,0.7,6.24,99.51,21.25999999999999,36.8
2015-09-19,8.76,88.59,26.17,0.71,5.73,99.54,22.31999999999999,37.31
2015-09-20,7.29,90.83,26.13,0.71,5.45,99.55,22.90999999999999,38.12
2015-09-21,2.78,87.32,26.49,0.72,4.62,99.58,18.829999999999988,35.71
2015-09-22,1.72,83.93,26.57,0.71,4.31,99.53,11.789999999999987,33.0
2015-09-23,8.39,87.29,26.59,0.71,4.04,99.63,12.889999999999986,33.61
2015-09-24,10.23,86.98,26.1,0.72,3.87,99.69,20.33999999999999,34.47
2015-09-25,12.92,86.86,26.09,0.72,5.15,99.58,31.53999999999999,37.8
2015-09-26,26.24,89.4,25.82,0.74,4.92,99.55,49.389999999999986,42.65
2015-09-27,12.17,89.53,25.86,0.75,4.47,99.52,51.329999999999984,43.44
2015-09-28,15.51,87.14,25.99,0.76,4.72,99.48,53.91999999999999,43.73
2015-09-29,32.65,89.37,25.25,0.77,6.03,99.5,60.329999999999984,46.65
2015-09-30,3.89,85.02,25.72,0.78,5.68,99.62,52.04999999999998,42.73
2015-10-01,8.84,85.8,26.32,0.78,4.58,99.73,45.37999999999998,40.49
2015-10-02,3.24,86.46,26.38,0.78,4.02,99.86,15.969999999999986,34.76
2015-10-03,1.86,88.04,26.39,0.78,3.24,99.87,13.939999999999985,34.61
2015-10-04,10.55,87.63,26.64,0.78,4.58,99.85,15.649999999999986,35.59
2015-10-05,5.25,87.5,26.51,0.78,5.56,99.75,17.659999999999986,37.22
2015-10-06,5.67,86.64,26.66,0.78,4.26,99.65,21.469999999999985,37.59
2015-10-07,6.33,88.62,26.59,0.78,4.14,99.68,17.249999999999986,37.45
2015-10-08,5.77,86.62,26.38,0.78,4.6,99.77,17.769999999999985,36.18
2015-10-09,4.55,85.64,26.08,0.78,4.62,99.78,16.649999999999984,35.52
2015-10-10,4.72,85.83,26.5,0.78,4.6,99.77,15.039999999999985,35.42
2015-10-11,4.42,85.22,26.81,0.78,3.71,99.8,13.689999999999985,34.21
2015-10-12,5.89,85.56,26.65,0.78,2.57,99.81,15.029999999999987,33.87
2015-10-13,8.55,88.27,26.41,0.78,2.86,99.75,18.859999999999985,36.28
2015-10-14,20.1,89.53,26.03,0.79,2.67,99.8,34.539999999999985,39.18
2015-10-15,22.28,85.93,26.32,0.8,2.7,99.73,50.929999999999986,41.25
2015-10-16,20.16,85.23,26.41,0.81,2.05,99.68,62.53999999999998,43.27
2015-10-17,11.11,84.57,26.88,0.82,1.31,99.69,53.54999999999998,41.52
2015-10-18,23.62,86.83,26.73,0.82,2.73,99.75,54.889999999999986,42.95
2015-10-19,26.01,85.88,27.08,0.84,2.85,99.71,60.73999999999999,44.71
2015-10-20,13.2,89.19,26.54,0.86,3.23,99.59,62.829999999999984,48.5
2015-10-21,28.18,87.57,26.27,0.87,2.14,99.56,67.38999999999999,48.62
2015-10-22,13.36,87.85,26.15,0.88,2.24,99.64,54.73999999999998,46.56
2015-10-23,21.39,91.14,25.49,0.89,3.47,99.62,62.92999999999998,50.49
2015-10-24,11.49,91.32,25.77,0.89,3.47,99.51,46.23999999999998,48.87
2015-10-25,21.41,91.2,25.56,0.9,4.38,99.6,54.289999999999985,50.24
2015-10-26,37.34,88.42,24.46,0.92,3.45,99.72,70.23999999999998,50.91
2015-10-27,11.61,87.51,25.4,0.92,3.94,99.66,70.35999999999999,51.31
2015-10-28,20.85,85.45,26.06,0.93,4.3,99.61,69.79999999999998,51.38
2015-10-29,10.85,87.68,25.97,0.93,4.69,99.54,43.30999999999999,48.97
2015-10-30,12.74,89.35,25.08,0.93,3.19,99.53,44.43999999999998,49.13
2015-10-31,6.73,88.74,25.79,0.93,5.0,99.64,30.319999999999986,46.71
2015-11-01,13.61,88.24,25.72,0.93,4.37,99.72,33.079999999999984,45.92
2015-11-02,32.89,88.66,25.64,0.93,2.96,99.79,53.22999999999999,47.91
2015-11-03,18.77,86.84,25.95,0.94,3.09,99.78,65.26999999999998,49.6
2015-11-04,5.7,80.59,26.62,0.94,1.91,99.69,57.359999999999985,45.83
2015-11-05,17.4,84.79,26.61,0.94,2.8,99.65,41.86999999999998,46.0
2015-11-06,35.54,84.92,26.44,0.95,2.89,99.53,58.639999999999986,50.16
2015-11-07,8.61,85.18,26.31,0.95,3.07,99.55,61.549999999999976,50.66
2015-11-08,17.85,90.69,25.67,0.95,3.34,99.65,61.99999999999998,52.37
2015-11-09,6.08,87.7,25.71,0.95,4.44,99.63,32.539999999999985,47.24
2015-11-10,5.66,87.99,26.27,0.95,4.34,99.53,29.58999999999999,47.69
2015-11-11,4.22,88.16,25.67,0.95,3.64,99.63,15.959999999999987,44.4
2015-11-12,14.68,85.47,26.32,0.94,2.98,99.7,24.559999999999988,43.24
2015-11-13,24.92,89.39,25.79,0.95,3.99,99.67,43.81999999999999,49.15
2015-11-14,51.22,90.28,25.17,0.96,3.62,99.46,90.82,58.89
2015-11-15,21.02,89.81,25.24,0.97,3.65,99.39,97.15999999999998,60.72
2015-11-16,12.54,89.34,25.74,0.97,4.15,99.43,84.77999999999999,58.51
2015-11-17,1.14,88.11,26.39,0.96,3.44,99.47,34.69999999999999,48.98
2015-11-18,1.77,86.64,26.54,0.96,2.79,99.53,15.449999999999992,44.48
2015-11-19,12.84,86.85,26.68,0.95,2.37,99.56,15.749999999999993,43.72
2015-11-20,4.17,78.78,27.1,0.95,1.14,99.54,18.779999999999994,40.27
2015-11-21,8.31,81.79,26.44,0.95,1.53,99.49,25.319999999999993,43.21
2015-11-22,10.43,83.59,26.76,0.95,1.39,99.45,22.909999999999993,43.85
2015-11-23,5.74,83.34,27.1,0.94,2.03,99.55,24.479999999999997,43.07
2015-11-24,10.08,83.11,27.0,0.94,2.32,99.57,26.249999999999993,43.24
2015-11-25,6.77,85.99,26.64,0.94,3.98,99.59,22.589999999999993,44.62
2015-11-26,4.22,84.89,26.25,0.94,4.01,99.65,21.069999999999993,43.43
2015-11-27,0.59,83.82,26.22,0.93,3.27,99.56,11.579999999999993,41.42
2015-11-28,6.63,88.6,25.51,0.93,3.48,99.67,11.439999999999992,42.61
2015-11-29,16.2,87.54,25.77,0.93,4.51,99.65,23.41999999999999,44.77
2015-11-30,46.43,89.95,26.34,0.94,5.5,99.52,69.25999999999999,55.04
2015-12-01,12.96,91.9,26.13,0.95,3.24,99.5,75.58999999999999,56.23
2015-12-02,15.67,89.84,25.98,0.95,3.43,99.66,75.05999999999999,54.03
2015-12-03,5.19,89.27,25.9,0.95,3.35,99.65,33.81999999999999,47.35
2015-12-04,14.65,91.83,26.25,0.95,4.29,99.37,35.50999999999999,51.56
2015-12-05,20.08,92.11,26.13,0.96,4.74,99.35,39.91999999999999,53.21
2015-12-06,6.74,85.4,26.29,0.96,1.64,99.54,41.46999999999999,47.34
2015-12-07,13.34,86.25,26.21,0.96,1.68,99.58,40.15999999999999,47.18
2015-12-08,30.41,88.34,26.02,0.96,4.32,99.6,50.489999999999995,50.94
2015-12-09,5.52,87.16,26.6,0.97,1.76,99.66,49.269999999999996,48.79
2015-12-10,8.02,88.75,26.59,0.96,2.5,99.68,43.949999999999996,48.43
2015-12-11,7.43,84.02,26.72,0.96,1.4,99.65,20.96999999999999,42.48
2015-12-12,7.18,84.14,27.11,0.96,1.39,99.57,22.629999999999992,43.46
2015-12-13,4.03,86.65,26.87,0.96,1.55,99.66,18.639999999999993,43.22
2015-12-14,20.03,87.9,26.19,0.96,2.24,99.7,31.239999999999995,45.77
2015-12-15,10.14,86.04,26.8,0.96,2.49,99.72,34.199999999999996,45.41
2015-12-16,9.67,87.17,26.22,0.96,1.68,99.72,39.839999999999996,46.34
2015-12-17,1.32,79.94,26.84,0.96,1.94,99.71,21.129999999999992,40.56
2015-12-18,11.6,79.78,26.3,0.95,1.44,99.79,22.589999999999993,39.36
2015-12-19,5.16,83.46,26.26,0.95,1.69,99.88,18.07999999999999,39.59
2015-12-20,5.11,83.62,26.32,0.95,3.01,99.87,21.869999999999994,41.05
2015-12-21,4.03,83.45,26.15,0.94,4.42,99.87,14.299999999999994,40.13
2015-12-22,1.05,80.21,25.65,0.93,5.16,99.94,10.189999999999994,37.5
2015-12-23,0.0,79.81,25.34,0.93,4.48,99.95,5.079999999999993,36.08
2015-12-24,0.01,76.0,25.3,0.92,4.12,99.89,1.059999999999993,33.72
2015-12-25,0.17,79.37,25.72,0.91,4.0,99.82,0.17999999999999292,35.11
2015-12-26,2.53,84.88,26.08,0.9,5.39,99.77,2.709999999999993,38.59
2015-12-27,11.35,88.44,26.08,0.9,5.96,99.77,14.049999999999994,42.18
2015-12-28,7.29,86.09,26.53,0.9,4.18,99.88,21.16999999999999,40.42
2015-12-29,7.74,86.44,26.94,0.9,3.22,99.82,26.379999999999992,41.37
2015-12-30,3.97,84.89,26.22,0.9,5.41,99.75,18.999999999999993,41.33
2015-12-31,1.44,85.3,26.13,0.89,5.84,99.8,13.149999999999995,39.97
2016-01-01,2.1,85.88,26.23,0.88,5.9,99.91,7.509999999999993,38.02
2016-01-02,2.31,85.98,26.03,0.88,4.99,99.97,5.8499999999999925,36.8
2016-01-03,0.55,84.84,25.78,0.87,5.76,99.92,4.959999999999994,36.59
2016-01-04,0.47,85.14,26.31,0.86,5.26,99.89,3.329999999999993,36.02
2016-01-05,4.14,87.2,26.56,0.86,4.64,99.82,5.159999999999993,37.44
2016-01-06,6.87,87.73,26.54,0.86,4.47,99.8,11.479999999999993,38.73
2016-01-07,6.05,88.86,25.59,0.86,5.02,99.9,17.05999999999999,39.54
2016-01-08,0.69,87.86,25.29,0.86,4.68,99.95,13.609999999999992,37.97
2016-01-09,0.08,83.42,26.08,0.85,4.09,99.81,6.819999999999992,35.46
2016-01-10,0.6,83.47,26.28,0.85,4.65,99.84,1.3699999999999928,34.67
2016-01-11,0.49,83.24,25.8,0.84,5.87,99.85,1.1699999999999928,34.7
2016-01-12,0.01,82.67,25.31,0.83,5.77,99.72,1.0999999999999928,35.06
2016-01-13,0.01,81.92,24.88,0.82,4.64,99.76,0.5099999999999929,33.28
2016-01-14,0.0,81.72,24.48,0.82,4.96,99.78,0.019999999999992895,33.12
2016-01-15,0.0,80.6,24.63,0.81,3.7,99.69,0.009999999999992895,32.3
2016-01-16,0.06,83.4,24.86,0.8,3.57,99.68,0.05999999999999289,33.08
2016-01-17,0.08,80.14,25.08,0.8,4.21,99.68,0.1399999999999929,32.06
2016-01-18,0.01,78.96,24.97,0.79,3.61,99.62,0.1499999999999929,31.32
2016-01-19,0.02,78.93,25.66,0.79,3.26,99.58,0.1099999999999929,31.44
2016-01-20,0.03,79.51,25.97,0.78,3.11,99.68,0.05999999999999289,30.34
2016-01-21,0.03,80.18,26.22,0.77,3.59,99.72,0.07999999999999288,30.12
2016-01-22,0.01,80.3,26.2,0.77,3.19,99.77,0.06999999999999289,29.54
2016-01-23,1.55,85.08,26.55,0.76,4.29,99.79,1.589999999999993,31.81
2016-01-24,5.96,85.84,26.88,0.76,4.06,99.81,7.5199999999999925,32.77
2016-01-25,6.06,83.84,26.88,0.75,4.88,99.76,13.569999999999993,33.31
2016-01-26,3.34,81.35,26.81,0.75,4.67,99.74,15.359999999999992,32.59
2016-01-27,0.87,79.26,25.52,0.74,5.11,99.79,10.269999999999992,30.3
2016-01-28,0.0,75.31,24.89,0.74,4.02,99.82,4.209999999999994,26.83
2016-01-29,0.21,78.98,24.93,0.73,4.31,99.86,1.0799999999999939,27.29
2016-01-30,0.3,78.56,24.68,0.72,4.96,99.85,0.5099999999999938,27.04
2016-01-31,0.53,82.08,25.17,0.72,4.96,99.76,1.0399999999999938,29.37
2016-02-01,0.54,79.94,25.65,0.71,4.83,99.77,1.369999999999994,27.94
2016-02-02,0.06,79.41,24.96,0.71,6.06,99.78,1.129999999999994,28.25
2016-02-03,0.0,78.27,24.35,0.7,5.58,99.77,0.5999999999999939,27.09
2016-02-04,0.01,76.97,24.7,0.69,4.32,99.78,0.06999999999999378,25.27
2016-02-05,1.63,79.14,25.61,0.69,3.91,99.73,1.6399999999999937,26.63
2016-02-06,2.51,80.19,26.82,0.68,2.99,99.65,4.149999999999993,27.22
2016-02-07,7.91,82.4,26.68,0.68,3.19,99.75,12.049999999999994,28.67
2016-02-08,0.49,80.23,27.29,0.68,3.03,99.7,10.909999999999993,27.9
2016-02-09,4.87,83.37,27.21,0.68,2.72,99.7,13.269999999999996,29.44
2016-02-10,4.86,80.96,27.02,0.68,3.52,99.71,10.219999999999995,28.28
2016-02-11,0.03,78.69,26.45,0.67,3.23,99.67,9.759999999999994,27.0
2016-02-12,0.01,76.22,25.76,0.66,3.46,99.67,4.899999999999994,24.9
2016-02-13,0.06,73.7,25.6,0.66,2.86,99.68,0.09999999999999379,22.67
2016-02-14,0.18,75.97,26.66,0.65,2.08,99.7,0.24999999999999378,22.64
2016-02-15,8.29,80.86,26.94,0.65,3.18,99.72,8.529999999999992,26.44
2016-02-16,1.5,80.68,26.5,0.65,4.73,99.76,9.969999999999992,27.09
2016-02-17,8.13,86.83,26.43,0.65,4.81,99.67,17.919999999999995,31.74
2016-02-18,7.89,84.2,27.3,0.65,3.45,99.61,17.519999999999992,30.33
2016-02-19,6.3,79.51,27.52,0.65,1.7,99.8,22.319999999999993,26.56
2016-02-20,9.41,79.36,27.27,0.65,1.86,99.9,23.599999999999994,25.94
2016-02-21,0.58,75.81,27.41,0.65,2.35,99.81,16.289999999999992,24.31
2016-02-22,0.06,72.75,27.44,0.65,1.82,99.89,10.049999999999994,21.08
2016-02-23,0.05,72.22,26.04,0.64,1.98,99.86,0.6899999999999928,19.3
2016-02-24,1.91,74.43,27.19,0.63,1.8,99.75,2.019999999999993,20.85
2016-02-25,6.56,78.97,27.95,0.63,1.66,99.73,8.519999999999992,23.88
2016-02-26,1.17,76.83,27.51,0.63,2.57,99.82,9.639999999999992,22.89
2016-02-27,0.65,78.67,27.13,0.62,3.26,99.86,8.379999999999992,23.08
2016-02-28,0.45,77.44,27.56,0.62,2.63,99.96,2.269999999999993,20.42
2016-02-29,0.75,80.2,27.33,0.61,3.65,99.92,1.849999999999993,21.99
2016-03-01,0.48,78.07,27.57,0.61,3.36,99.77,1.679999999999993,22.16
2016-03-02,0.17,76.88,27.45,0.61,3.93,99.78,1.3999999999999928,21.84
2016-03-03,0.24,76.86,27.68,0.6,3.77,99.85,0.8899999999999929,20.65
2016-03-04,0.69,77.69,27.93,0.6,3.57,99.74,1.099999999999993,21.85
2016-03-05,1.22,76.76,27.84,0.59,2.78,99.67,2.149999999999993,21.36
2016-03-06,0.41,75.37,27.92,0.59,2.05,99.62,2.3199999999999927,20.82
2016-03-07,4.48,77.39,27.91,0.58,2.08,99.59,6.109999999999993,22.12
2016-03-08,9.38,80.52,27.4,0.59,1.77,99.6,14.269999999999994,24.9
2016-03-09,4.84,80.26,27.33,0.59,1.33,99.68,18.699999999999996,24.58
2016-03-10,3.28,78.9,28.17,0.59,1.6,99.71,17.499999999999993,23.71
2016-03-11,2.44,80.93,27.94,0.59,1.78,99.74,10.559999999999992,23.32
2016-03-12,2.24,81.09,27.68,0.59,2.4,99.75,7.959999999999993,23.23
2016-03-13,1.29,81.81,27.74,0.59,2.62,99.75,5.969999999999993,23.34
2016-03-14,2.21,82.1,27.77,0.58,2.52,99.75,5.739999999999993,22.95
2016-03-15,2.67,82.35,27.36,0.58,2.67,99.75,6.169999999999993,23.21
2016-03-16,1.11,77.42,28.11,0.58,2.1,99.68,5.989999999999993,21.37
2016-03-17,0.62,74.17,28.49,0.57,1.89,99.69,4.399999999999993,19.12
2016-03-18,0.16,71.17,28.41,0.57,1.54,99.63,1.889999999999993,17.77
2016-03-19,0.18,76.86,27.85,0.56,2.63,99.7,0.9599999999999929,19.61
2016-03-20,0.08,73.29,27.97,0.56,2.23,99.72,0.4199999999999929,17.63
2016-03-21,0.04,76.0,28.07,0.55,2.81,99.67,0.29999999999999294,19.07
2016-03-22,0.06,77.75,28.31,0.55,3.57,99.57,0.1799999999999929,21.05
2016-03-23,0.01,76.1,28.36,0.54,2.78,99.6,0.1099999999999929,19.23
2016-03-24,0.11,71.99,28.76,0.54,1.72,99.73,0.1799999999999929,15.84
2016-03-25,0.23,73.12,28.33,0.53,1.6,99.85,0.34999999999999293,14.85
2016-03-26,0.02,73.18,28.35,0.53,2.03,99.81,0.35999999999999294,15.44
2016-03-27,2.72,72.11,28.36,0.53,1.82,99.79,2.969999999999993,15.45
2016-03-28,11.27,75.46,28.65,0.53,1.31,99.76,14.009999999999993,18.58
2016-03-29,10.77,74.65,28.89,0.54,1.66,99.78,24.75999999999999,20.37
2016-03-30,12.94,78.64,28.4,0.54,1.45,99.82,34.97999999999999,23.22
2016-03-31,10.37,79.33,28.03,0.55,1.58,99.73,34.07999999999999,24.62
2016-04-01,12.26,81.12,27.91,0.56,1.67,99.57,35.56999999999999,27.43
2016-04-02,2.22,79.38,28.09,0.56,1.82,99.64,24.84999999999999,24.5
2016-04-03,2.32,77.35,28.38,0.56,1.73,99.76,16.799999999999994,21.32
2016-04-04,3.84,77.59,28.46,0.56,1.9,99.67,8.379999999999992,20.95
2016-04-05,7.79,84.21,27.82,0.56,3.65,99.62,13.949999999999992,25.99
2016-04-06,8.89,82.02,28.0,0.56,2.61,99.69,20.519999999999992,24.95
2016-04-07,5.45,78.33,28.75,0.57,2.05,99.59,22.129999999999992,24.59
2016-04-08,3.9,79.4,28.9,0.57,2.3,99.54,18.239999999999995,24.99
2016-04-09,6.7,76.26,29.05,0.57,2.04,99.64,16.049999999999994,22.34
2016-04-10,9.24,80.79,28.36,0.57,2.45,99.75,19.839999999999996,24.15
2016-04-11,1.41,80.79,28.14,0.57,2.5,99.69,17.349999999999994,24.29
2016-04-12,2.29,83.59,28.31,0.57,3.46,99.59,12.939999999999994,26.14
2016-04-13,1.05,83.75,28.46,0.57,3.48,99.42,4.749999999999993,26.36
2016-04-14,2.5,82.28,28.8,0.57,3.5,99.41,5.839999999999993,26.01
2016-04-15,7.54,81.11,28.86,0.57,2.97,99.56,11.089999999999993,24.79
2016-04-16,5.72,79.67,28.99,0.57,3.17,99.56,15.759999999999991,25.02
2016-04-17,4.74,82.07,28.64,0.57,2.99,99.49,17.999999999999993,26.88
2016-04-18,4.75,81.01,28.66,0.57,2.8,99.49,15.209999999999994,25.89
2016-04-19,17.5,81.58,28.68,0.58,2.15,99.52,26.989999999999995,27.8
2016-04-20,12.58,83.9,28.2,0.59,2.37,99.63,34.82999999999999,29.63
2016-04-21,4.7,82.56,28.48,0.6,2.77,99.6,34.779999999999994,29.95
2016-04-22,2.86,83.82,28.59,0.6,3.46,99.55,20.139999999999993,28.98
2016-04-23,0.38,84.23,28.74,0.59,4.17,99.38,7.939999999999993,28.62
2016-04-24,0.18,82.51,28.9,0.59,3.91,99.29,3.419999999999993,27.8
2016-04-25,0.28,80.52,28.87,0.59,3.75,99.37,0.839999999999993,25.79
2016-04-26,0.97,80.8,28.63,0.58,2.64,99.51,1.429999999999993,23.81
2016-04-27,1.42,81.98,28.09,0.58,2.59,99.49,2.669999999999993,24.64
2016-04-28,2.8,79.08,28.68,0.58,2.66,99.49,5.189999999999992,23.85
2016-04-29,2.17,77.05,29.0,0.58,2.63,99.5,6.389999999999993,23.07
2016-04-30,11.94,81.39,28.51,0.58,2.6,99.54,16.909999999999993,26.21
2016-05-01,5.74,83.7,28.17,0.59,2.95,99.54,19.84999999999999,28.27
2016-05-02,4.35,84.62,28.2,0.59,2.99,99.56,22.029999999999994,28.85
2016-05-03,4.28,84.66,28.41,0.59,2.5,99.46,14.36999999999999,28.24
2016-05-04,4.24,83.42,28.45,0.59,2.6,99.47,12.86999999999999,27.45
2016-05-05,3.54,82.8,28.58,0.59,2.53,99.51,12.059999999999992,26.69
2016-05-06,5.46,86.18,28.01,0.59,2.86,99.5,13.239999999999991,28.57
2016-05-07,11.73,82.05,27.98,0.6,3.4,99.54,20.72999999999999,28.37
2016-05-08,14.14,78.41,28.7,0.6,2.06,99.54,31.32999999999999,27.77
2016-05-09,10.62,83.17,27.86,0.62,1.85,99.52,36.489999999999995,31.5
2016-05-10,16.56,78.86,28.02,0.62,1.47,99.51,41.31999999999999,30.31
2016-05-11,50.28,86.25,27.15,0.65,1.92,99.43,77.46,41.3
2016-05-12,22.9,86.94,27.07,0.7,3.29,99.35,89.73999999999998,47.05
2016-05-13,14.86,84.75,27.82,0.71,2.85,99.31,88.03999999999999,46.37
2016-05-14,39.84,85.27,27.8,0.73,3.73,99.39,77.6,45.61
2016-05-15,103.99,85.99,26.29,0.77,5.75,99.29,158.69,62.27
2016-05-16,46.09,87.94,26.96,0.83,9.63,99.07,189.91999999999996,74.48
2016-05-17,27.6,84.28,27.61,0.85,7.78,99.15,177.68,70.18
2016-05-18,20.81,85.68,27.9,0.86,6.94,99.2,94.49999999999999,57.27
2016-05-19,8.9,86.61,27.75,0.86,7.86,99.34,57.30999999999999,51.14
2016-05-20,16.74,84.42,27.85,0.87,6.24,99.43,46.44999999999998,47.3
2016-05-21,5.17,87.43,27.92,0.87,5.69,99.51,30.80999999999998,45.15
2016-05-22,3.88,88.49,28.05,0.87,5.61,99.61,25.789999999999985,43.93
2016-05-23,3.25,88.84,28.03,0.86,5.95,99.62,12.299999999999983,41.64
2016-05-24,10.31,89.0,27.77,0.87,7.36,99.63,17.439999999999984,43.62
2016-05-25,4.63,85.19,27.8,0.86,6.56,99.54,18.189999999999984,42.02
2016-05-26,4.78,87.08,27.81,0.86,6.01,99.51,19.719999999999985,43.01
2016-05-27,23.35,87.53,27.38,0.86,6.44,99.6,32.759999999999984,44.73
2016-05-28,17.14,84.77,26.75,0.88,5.88,99.73,45.26999999999998,44.98
2016-05-29,4.21,83.2,27.12,0.87,6.03,99.54,44.69999999999998,45.47
2016-05-30,13.91,85.43,27.32,0.87,6.16,99.51,35.259999999999984,45.26
2016-05-31,6.43,86.64,27.3,0.87,5.53,99.56,24.549999999999983,43.33
2016-06-01,4.35,85.41,27.26,0.87,5.09,99.61,24.689999999999984,42.17
2016-06-02,1.32,86.19,27.12,0.86,5.74,99.57,12.099999999999982,40.79
2016-06-03,1.41,86.45,27.11,0.86,5.41,99.51,7.079999999999982,40.44
2016-06-04,3.51,86.66,27.5,0.86,6.57,99.48,6.2399999999999824,41.27
2016-06-05,2.94,84.29,27.47,0.85,6.13,99.53,7.859999999999982,39.44
2016-06-06,1.1,83.17,27.38,0.84,5.75,99.56,7.549999999999981,38.04
2016-06-07,8.96,86.69,27.3,0.84,6.37,99.57,12.999999999999982,40.64
2016-06-08,12.27,89.48,27.17,0.84,6.36,99.6,22.329999999999984,43.03
2016-06-09,7.66,89.37,27.15,0.85,5.62,99.63,28.88999999999998,43.78
2016-06-10,6.71,86.34,26.95,0.85,5.68,99.69,26.63999999999998,41.67
2016-06-11,3.26,87.05,26.81,0.84,5.38,99.69,17.62999999999998,39.97
2016-06-12,10.47,90.11,26.73,0.84,5.53,99.7,20.439999999999984,41.71
2016-06-13,5.88,88.89,26.69,0.85,5.91,99.74,19.60999999999998,41.36
2016-06-14,1.51,88.35,26.67,0.84,6.0,99.66,17.859999999999985,41.15
2016-06-15,0.86,85.41,27.08,0.84,7.0,99.53,8.249999999999982,40.03
2016-06-16,2.26,86.36,26.82,0.83,6.85,99.42,4.629999999999982,40.28
2016-06-17,7.77,87.14,26.72,0.83,6.46,99.36,10.889999999999983,41.89
2016-06-18,3.72,85.67,26.03,0.83,6.26,99.42,13.749999999999982,41.1
2016-06-19,3.6,86.33,26.28,0.83,6.53,99.39,15.089999999999982,41.99
2016-06-20,5.11,86.06,26.14,0.82,7.26,99.38,12.429999999999982,41.51
2016-06-21,4.67,86.53,26.2,0.82,6.67,99.39,13.379999999999981,41.46
2016-06-22,1.64,84.97,26.01,0.82,6.8,99.52,11.419999999999982,39.47
2016-06-23,1.23,85.37,25.88,0.81,7.34,99.54,7.539999999999982,38.73
2016-06-24,2.45,86.9,26.17,0.81,6.29,99.45,5.3199999999999825,39.22
2016-06-25,0.6,87.94,26.26,0.8,6.27,99.49,4.2799999999999825,38.72
2016-06-26,0.38,89.26,26.12,0.8,5.61,99.52,3.4299999999999824,38.54
2016-06-27,1.94,89.36,26.24,0.79,5.4,99.47,2.919999999999982,38.39
2016-06-28,3.54,92.33,26.14,0.79,5.12,99.52,5.859999999999982,39.53
2016-06-29,4.93,91.76,26.25,0.79,4.64,99.57,10.409999999999982,39.33
2016-06-30,1.57,90.83,26.41,0.79,4.96,99.56,10.039999999999981,39.13
2016-07-01,0.89,87.99,26.74,0.79,5.71,99.48,7.389999999999981,38.59
2016-07-02,0.35,88.47,26.6,0.79,4.91,99.51,2.8099999999999814,37.39
2016-07-03,0.3,84.84,26.84,0.78,3.69,99.53,1.5399999999999814,34.4
2016-07-04,0.51,86.31,26.56,0.77,5.16,99.54,1.1599999999999815,35.25
2016-07-05,0.22,86.86,26.68,0.77,4.99,99.54,1.0299999999999814,35.37
2016-07-06,0.19,91.11,26.49,0.76,5.16,99.5,0.9199999999999814,37.16
2016-07-07,0.29,88.47,26.58,0.76,4.58,99.54,0.6999999999999813,35.36
2016-07-08,1.81,83.84,26.63,0.75,5.6,99.63,2.2899999999999814,33.02
2016-07-09,7.2,84.84,26.4,0.75,6.26,99.64,9.299999999999981,34.82
2016-07-10,3.09,83.57,26.11,0.75,6.45,99.62,12.09999999999998,34.99
2016-07-11,4.81,89.18,26.07,0.75,5.13,99.53,15.099999999999982,37.88
2016-07-12,2.57,87.44,26.35,0.75,5.37,99.54,10.469999999999981,36.46
2016-07-13,0.35,85.75,26.29,0.74,5.0,99.5,7.729999999999981,35.03
2016-07-14,1.43,89.62,25.99,0.74,5.3,99.4,4.349999999999981,37.14
2016-07-15,3.84,89.77,25.61,0.74,4.81,99.43,5.6199999999999815,36.88
2016-07-16,2.75,86.82,25.68,0.74,4.32,99.53,8.019999999999982,34.91
2016-07-17,1.54,87.47,25.65,0.73,4.27,99.69,8.129999999999981,33.4
2016-07-18,1.04,85.33,25.78,0.73,5.07,99.68,5.329999999999982,32.57
2016-07-19,0.25,83.72,26.02,0.72,5.04,99.59,2.8299999999999814,31.82
2016-07-20,0.26,87.72,26.13,0.72,5.3,99.52,1.5499999999999814,34.04
2016-07-21,0.32,89.43,25.84,0.71,6.13,99.49,0.8299999999999814,34.93
2016-07-22,0.37,86.12,26.04,0.71,6.93,99.49,0.9499999999999813,33.98
2016-07-23,1.43,85.58,25.99,0.7,6.34,99.46,2.1199999999999815,33.44
2016-07-24,5.05,90.25,25.49,0.7,5.68,99.45,6.849999999999981,35.89
